,location,total_sqft,bath,price,bhk
5391,Vidyaranyapura,1120.0,2.0,70.0,2
5392,Vidyaranyapura,945.0,2.0,40.0,2
5393,Vidyaranyapura,1100.0,2.0,54.0,2
5394,Vidyaranyapura,1200.0,2.0,65.0,3
5395,Vidyaranyapura,1200.0,2.0,52.0,2
5396,Vidyaranyapura,1050.0,2.0,50.0,2
5397,Vidyaranyapura,1188.0,2.0,50.0,2
5398,Vidyaranyapura,1100.0,2.0,75.0,3
5399,Vidyaranyapura,1100.0,2.0,72.0,3
5400,Vidyaranyapura,2400.0,5.0,135.0,4
5401,Vidyaranyapura,1100.0,2.0,41.0,2
5402,Vidyaranyapura,1200.0,2.0,60.5,2
5403,Vidyaranyapura,1200.0,2.0,42.0,2
5404,Vijayanagar,1450.0,3.0,100.0,3
5405,Vijayanagar,1580.0,2.0,134.0,3
5406,Vijayanagar,1180.0,2.0,65.0,2
5407,Vijayanagar,606.0,1.0,34.78,1
5408,Vijayanagar,1352.0,2.0,68.0,2
5409,Vijayanagar,1527.0,3.0,115.0,3
5410,Vijayanagar,989.0,2.0,60.0,2
5411,Vijayanagar,1046.0,2.0,75.0,2
5412,Vijayanagar,606.0,1.0,40.0,1
5413,Vijayanagar,1200.0,2.0,62.0,2
5414,Vijayanagar,1760.0,3.0,140.0,3
5415,Vijayanagar,1178.0,2.0,82.0,2
5416,Vijayanagar,864.0,2.0,45.0,2
5417,Vijayanagar,2100.0,6.0,252.0,4
5418,Vijayanagar,920.0,2.0,60.0,2
5419,Vijayanagar,1019.0,2.0,58.0,2
5420,Vijayanagar,2400.0,6.0,125.0,5
5421,Vijayanagar,1180.0,2.0,86.0,2
5422,Vijayanagar,1046.0,2.0,49.06,2
5423,Vijayanagar,2400.0,2.0,230.0,1
5424,Vijayanagar,492.0,1.0,40.0,1
5425,Vishveshwarya Layout,750.0,1.0,30.0,1
5426,Vishveshwarya Layout,2000.0,4.0,75.0,4
5427,Vishveshwarya Layout,2100.0,6.0,92.0,6
5428,Vishveshwarya Layout,2000.0,3.0,90.0,4
5429,Vishwapriya Layout,820.0,2.0,30.0,2
5430,Vishwapriya Layout,770.0,2.0,30.0,2
5431,Vishwapriya Layout,910.0,2.0,36.0,2
5432,Vishwapriya Layout,890.0,2.0,37.0,2
5433,Vittasandra,1404.0,2.0,71.0,2
5434,Vittasandra,1246.0,2.0,67.0,2
5435,Vittasandra,1404.0,2.0,69.3,2
5436,Vittasandra,1246.0,2.0,67.3,2
5437,Vittasandra,1246.0,2.0,64.5,2
5438,Vittasandra,1246.0,2.0,64.5,2
5439,Vittasandra,1246.0,2.0,68.0,2
5440,Vittasandra,1238.0,2.0,67.0,2
5441,Vittasandra,1404.0,2.0,75.0,2
5442,Vittasandra,1246.0,2.0,65.0,2
5443,Vittasandra,1238.0,2.0,67.0,2
5444,Vittasandra,1246.0,2.0,67.4,2
5445,Vittasandra,1259.0,2.0,67.4,2
5446,Vittasandra,1404.0,2.0,68.8,2
5447,Vittasandra,1246.0,2.0,62.3,2
5448,Vittasandra,1246.0,2.0,63.0,2
5449,Vittasandra,1246.0,2.0,67.4,2
5450,Vittasandra,1246.0,2.0,65.4,2
5451,Vittasandra,1238.0,2.0,67.32,2
5452,Vittasandra,1246.0,2.0,67.4,2
5453,Vittasandra,1246.0,2.0,67.3,2
5454,Vittasandra,1404.0,2.0,70.0,2
5455,Vittasandra,1259.0,2.0,67.48,2
5456,Vittasandra,1404.0,2.0,75.0,2
5457,Vittasandra,1246.0,2.0,69.0,2
5458,Vittasandra,1246.0,2.0,67.0,2
5459,Vittasandra,1404.0,2.0,72.0,2
5460,Vittasandra,1246.0,2.0,67.5,2
5461,Vittasandra,1246.0,2.0,67.5,2
5462,Vittasandra,1404.0,2.0,70.0,2
5463,Vittasandra,1404.0,2.0,67.5,2
5464,Vittasandra,1246.0,2.0,65.0,2
5465,Vittasandra,1246.0,2.0,67.4,2
5466,Whitefield,2785.0,5.0,295.0,4
5467,Whitefield,1610.0,3.0,81.0,3
5468,Whitefield,1459.0,2.0,94.82,2
5469,Whitefield,4200.0,4.0,420.0,4
5470,Whitefield,1280.0,2.0,75.0,2
5471,Whitefield,1910.0,3.0,161.0,3
5472,Whitefield,3252.0,4.0,230.0,4
5473,Whitefield,1150.0,2.0,70.0,2
5474,Whitefield,1768.0,3.0,101.0,3
5475,Whitefield,4144.0,4.0,315.0,4
5476,Whitefield,4104.0,4.0,360.0,4
5477,Whitefield,1790.0,3.0,100.0,3
5478,Whitefield,1720.0,3.0,100.0,3
5479,Whitefield,1640.0,4.0,91.0,3
5480,Whitefield,2280.0,4.0,126.0,3
5481,Whitefield,1447.0,2.0,83.0,2
5482,Whitefield,1897.0,3.0,130.0,3
5483,Whitefield,2225.0,2.0,125.0,3
5484,Whitefield,1113.0,2.0,62.0,2
5485,Whitefield,2268.0,3.0,163.0,4
5486,Whitefield,2400.0,4.0,200.0,4
5487,Whitefield,1360.0,2.0,95.0,2
5488,Whitefield,1697.0,3.0,94.79,3
5489,Whitefield,5000.0,4.0,400.0,4
5490,Whitefield,4800.0,4.0,525.0,4
5491,Whitefield,3000.0,5.0,250.0,4
5492,Whitefield,1700.0,3.0,115.0,3
5493,Whitefield,2842.0,3.0,162.0,3
5494,Whitefield,1500.0,3.0,130.0,3
5495,Whitefield,1280.0,2.0,75.0,2
5496,Whitefield,1405.0,2.0,78.0,3
5497,Whitefield,2225.0,3.0,115.0,3
5498,Whitefield,1272.0,2.0,95.05,2
5499,Whitefield,1192.0,2.0,71.0,2
5500,Whitefield,1626.0,3.0,89.0,3
5501,Whitefield,1585.0,3.0,88.0,3
5502,Whitefield,1125.0,2.0,62.0,2
5503,Whitefield,1280.0,2.0,85.0,2
5504,Whitefield,1200.0,3.0,68.5,3
5505,Whitefield,4000.0,4.0,330.0,4
5506,Whitefield,1420.0,2.0,136.0,2
5507,Whitefield,1697.0,3.0,108.0,3
5508,Whitefield,3606.0,4.0,312.0,4
5509,Whitefield,1485.0,2.0,90.0,2
5510,Whitefield,950.0,1.0,50.0,1
5511,Whitefield,825.0,1.0,45.0,1
5512,Whitefield,1635.0,2.0,85.0,3
5513,Whitefield,1216.0,2.0,79.0,2
5514,Whitefield,1215.0,2.0,65.0,2
5515,Whitefield,920.0,2.0,63.0,2
5516,Whitefield,1170.0,2.0,71.0,2
5517,Whitefield,1118.0,2.0,75.0,2
5518,Whitefield,1800.0,3.0,110.0,3
5519,Whitefield,1562.0,3.0,103.0,3
5520,Whitefield,1190.0,2.0,67.0,2
5521,Whitefield,2321.0,4.0,128.0,3
5522,Whitefield,1320.0,2.0,95.0,2
5523,Whitefield,3010.0,3.0,200.0,3
5524,Whitefield,1346.0,2.0,96.17,2
5525,Whitefield,3850.0,5.0,316.0,3
5526,Whitefield,2500.0,4.0,155.0,4
5527,Whitefield,905.0,1.0,55.0,1
5528,Whitefield,2268.0,3.0,146.0,4
5529,Whitefield,1697.0,3.0,115.0,3
5530,Whitefield,1520.0,2.0,150.0,3
5531,Whitefield,3250.0,5.0,290.0,5
5532,Whitefield,1216.0,2.0,66.48,2
5533,Whitefield,1269.0,2.0,75.0,2
5534,Whitefield,1545.0,3.0,79.0,3
5535,Whitefield,3262.0,4.0,260.0,4
5536,Whitefield,1132.0,2.0,79.28,2
5537,Whitefield,3000.0,4.0,330.0,4
5538,Whitefield,1195.0,2.0,70.0,2
5539,Whitefield,3480.0,4.0,284.0,3
5540,Whitefield,3004.0,4.0,285.0,4
5541,Whitefield,1250.0,2.0,72.0,2
5542,Whitefield,1340.0,2.0,77.0,2
5543,Whitefield,1320.0,2.0,79.5,2
5544,Whitefield,750.0,2.0,52.7,2
5545,Whitefield,1200.0,3.0,61.96,3
5546,Whitefield,3000.0,4.0,306.0,4
5547,Whitefield,3445.0,5.0,270.0,4
5548,Whitefield,1700.0,3.0,140.0,3
5549,Whitefield,4827.0,4.0,400.0,4
5550,Whitefield,1405.0,2.0,84.5,2
5551,Whitefield,3252.0,4.0,280.0,4
5552,Whitefield,1150.0,2.0,90.0,2
5553,Whitefield,2400.0,4.0,147.0,4
5554,Whitefield,624.0,1.0,35.0,1
5555,Whitefield,1700.0,3.0,95.0,3
5556,Whitefield,4960.0,4.0,400.0,4
5557,Whitefield,2928.0,4.0,198.0,4
5558,Whitefield,2700.0,5.0,175.0,3
5559,Whitefield,1216.0,2.0,84.0,2
5560,Whitefield,2882.0,5.0,204.0,4
5561,Whitefield,1840.0,3.0,140.0,3
5562,Whitefield,1778.0,3.0,122.0,3
5563,Whitefield,1400.0,2.0,80.0,2
5564,Whitefield,905.0,1.0,52.0,1
5565,Whitefield,1216.0,2.0,69.06,2
5566,Whitefield,1216.0,2.0,75.0,2
5567,Whitefield,1355.0,2.0,78.0,2
5568,Whitefield,1255.0,2.0,77.0,2
5569,Whitefield,1216.0,2.0,73.0,2
5570,Whitefield,1745.0,3.0,100.0,3
5571,Whitefield,3200.0,4.0,224.0,4
5572,Whitefield,825.0,1.0,44.9,1
5573,Whitefield,1870.0,3.0,138.0,3
5574,Whitefield,1862.0,3.0,125.0,3
5575,Whitefield,1655.0,3.0,113.0,3
5576,Whitefield,530.0,1.0,29.44,1
5577,Whitefield,905.0,1.0,50.0,1
5578,Whitefield,1600.0,3.0,82.0,3
5579,Whitefield,905.0,1.0,52.0,1
5580,Whitefield,1216.0,2.0,83.0,2
5581,Whitefield,1355.0,3.0,76.0,2
5582,Whitefield,1216.0,2.0,75.0,2
5583,Whitefield,4000.0,4.0,380.0,4
5584,Whitefield,1355.0,2.0,73.0,2
5585,Whitefield,750.0,1.0,51.0,1
5586,Whitefield,1173.0,2.0,77.0,2
5587,Whitefield,1200.0,3.0,68.4,3
5588,Whitefield,1216.0,2.0,69.0,2
5589,Whitefield,3425.0,5.0,250.0,4
5590,Whitefield,2173.0,3.0,128.0,3
5591,Whitefield,905.0,1.0,62.0,1
5592,Whitefield,1870.0,3.0,138.0,3
5593,Whitefield,1320.0,2.0,99.26,2
5594,Whitefield,2901.0,4.0,190.0,3
5595,Whitefield,1485.0,2.0,96.51,2
5596,Whitefield,1755.0,3.0,101.0,3
5597,Whitefield,2225.0,3.0,149.0,3
5598,Whitefield,1250.0,2.0,82.0,2
5599,Whitefield,1800.0,4.0,178.0,4
5600,Whitefield,605.0,1.0,40.0,1
5601,Whitefield,2210.0,3.0,156.0,3
5602,Whitefield,1173.0,2.0,78.2,2
5603,Whitefield,1740.0,4.0,130.0,3
5604,Whitefield,5924.0,4.0,625.0,4
5605,Whitefield,1216.0,2.0,75.0,2
5606,Whitefield,1655.0,3.0,120.0,3
5607,Whitefield,4003.0,6.0,300.0,4
5608,Whitefield,1180.0,2.0,70.0,2
5609,Whitefield,1280.0,2.0,69.0,2
5610,Whitefield,2023.0,4.0,130.0,3
5611,Whitefield,3589.0,5.0,400.0,4
5612,Whitefield,2134.0,4.0,118.0,3
5613,Whitefield,905.0,1.0,60.0,1
5614,Whitefield,1216.0,2.0,67.0,2
5615,Whitefield,1452.0,3.0,90.0,3
5616,Whitefield,2850.0,5.0,240.0,4
5617,Whitefield,2830.0,5.0,190.0,4
5618,Whitefield,1295.0,2.0,78.5,2
5619,Whitefield,840.0,1.0,57.6,1
5620,Whitefield,1991.0,3.0,104.0,3
5621,Whitefield,1655.0,3.0,97.0,3
5622,Whitefield,1850.0,3.0,150.0,3
5623,Whitefield,1200.0,3.0,67.77,3
5624,Whitefield,1290.0,2.0,90.0,2
5625,Whitefield,1216.0,2.0,75.0,2
5626,Whitefield,1356.0,2.0,94.84,2
5627,Whitefield,1338.0,2.0,103.0,2
5628,Whitefield,4097.0,3.0,400.0,3
5629,Whitefield,3450.0,4.0,208.0,3
5630,Whitefield,1267.0,2.0,90.33,2
5631,Whitefield,5000.0,5.0,550.0,4
5632,Whitefield,1836.0,3.0,125.0,3
5633,Whitefield,3596.0,3.0,200.0,3
5634,Whitefield,1275.0,2.0,65.0,3
5635,Whitefield,1141.0,2.0,62.0,2
5636,Whitefield,1216.0,2.0,82.0,2
5637,Whitefield,1495.0,3.0,88.0,2
5638,Whitefield,1564.0,3.0,103.0,3
5639,Whitefield,1585.0,3.0,84.0,3
5640,Whitefield,1558.0,3.0,90.0,3
5641,Whitefield,1216.0,2.0,75.0,2
5642,Whitefield,1227.0,2.0,70.0,2
5643,Whitefield,1704.0,3.0,120.0,3
5644,Whitefield,1256.0,2.0,73.0,2
5645,Whitefield,1300.0,2.0,78.0,2
5646,Whitefield,1570.0,3.0,88.0,3
5647,Whitefield,1216.0,2.0,84.03,2
5648,Whitefield,1240.0,2.0,70.0,2
5649,Whitefield,1216.0,2.0,72.5,2
5650,Whitefield,2025.0,4.0,115.0,3
5651,Whitefield,1346.0,2.0,100.0,3
5652,Whitefield,2990.0,3.0,198.0,4
5653,Whitefield,1720.0,3.0,98.97,3
5654,Whitefield,1600.0,3.0,95.0,3
5655,Whitefield,1655.0,3.0,108.0,3
5656,Whitefield,1740.0,3.0,95.0,3
5657,Whitefield,1350.0,2.0,88.0,2
5658,Whitefield,1216.0,2.0,80.0,2
5659,Whitefield,2900.0,4.0,225.0,4
5660,Whitefield,1340.0,2.0,101.0,2
5661,Whitefield,1190.0,2.0,64.0,2
5662,Whitefield,1500.0,3.0,78.57,3
5663,Whitefield,1626.0,3.0,85.0,3
5664,Whitefield,1100.0,2.0,65.0,2
5665,Whitefield,1270.0,2.0,65.0,3
5666,Whitefield,3117.0,3.0,261.0,3
5667,Whitefield,1216.0,2.0,73.0,2
5668,Whitefield,3150.0,3.0,290.0,3
5669,Whitefield,2956.0,5.0,234.0,4
5670,Whitefield,2247.0,3.0,145.0,3
5671,Whitefield,3940.0,5.0,265.0,4
5672,Whitefield,1160.0,2.0,67.0,2
5673,Whitefield,1216.0,2.0,66.88,2
5674,Whitefield,1180.0,2.0,77.0,2
5675,Whitefield,2140.0,3.0,139.0,3
5676,Whitefield,1314.0,2.0,84.0,2
5677,Whitefield,1012.0,2.0,58.0,2
5678,Whitefield,1431.0,3.0,85.0,3
5679,Whitefield,524.0,1.0,29.0,1
5680,Whitefield,2135.0,3.0,149.0,4
5681,Whitefield,3075.0,2.0,188.0,4
5682,Whitefield,1760.0,3.0,160.0,3
5683,Whitefield,1655.0,3.0,110.0,3
5684,Whitefield,840.0,1.0,57.0,1
5685,Whitefield,1725.0,3.0,106.0,3
5686,Whitefield,2064.0,5.0,225.0,4
5687,Whitefield,1059.0,2.0,57.0,2
5688,Whitefield,516.0,1.0,39.0,1
5689,Whitefield,6000.0,4.0,410.0,4
5690,Whitefield,1639.0,3.0,107.0,3
5691,Whitefield,1820.0,3.0,113.0,3
5692,Whitefield,3565.0,4.0,218.0,4
5693,Whitefield,3410.0,5.0,253.0,4
5694,Whitefield,4500.0,4.0,330.0,4
5695,Whitefield,1250.0,2.0,85.0,2
5696,Whitefield,1277.0,2.0,77.0,2
5697,Whitefield,1820.0,3.0,140.0,3
5698,Whitefield,3453.0,4.0,247.0,4
5699,Whitefield,2280.0,4.0,125.0,3
5700,Whitefield,2882.0,5.0,200.0,4
5701,Whitefield,1190.0,2.0,70.0,2
5702,Whitefield,1270.0,2.0,94.0,2
5703,Whitefield,1220.0,2.0,89.0,2
5704,Whitefield,3758.0,3.0,300.0,3
5705,Whitefield,1216.0,2.0,72.0,2
5706,Whitefield,5400.0,5.0,475.0,4
5707,Whitefield,1396.0,3.0,74.0,3
5708,Whitefield,1346.0,2.0,76.01,2
5709,Whitefield,1276.0,2.0,69.5,2
5710,Whitefield,1615.0,3.0,96.9,3
5711,Whitefield,1200.0,2.0,70.0,2
5712,Whitefield,1015.0,2.0,56.0,2
5713,Whitefield,1216.0,2.0,75.0,2
5714,Whitefield,2321.0,4.0,157.0,3
5715,Whitefield,1224.0,2.0,75.0,2
5716,Whitefield,1655.0,3.0,113.0,3
5717,Whitefield,1200.0,3.0,67.75,3
5718,Whitefield,1270.0,2.0,110.0,2
5719,Whitefield,1660.0,3.0,110.0,3
5720,Whitefield,1270.0,2.0,105.0,2
5721,Whitefield,1173.0,2.0,78.2,2
5722,Whitefield,1362.0,2.0,85.0,2
5723,Whitefield,1457.0,2.0,105.0,3
5724,Whitefield,1720.0,3.0,128.0,3
5725,Whitefield,1564.0,3.0,103.0,3
5726,Whitefield,1639.0,3.0,107.0,3
5727,Whitefield,1760.0,3.0,139.0,3
5728,Whitefield,613.0,1.0,48.0,1
5729,Whitefield,1730.0,3.0,125.0,3
5730,Whitefield,877.0,1.0,59.0,1
5731,Yelachenahalli,1464.0,2.0,105.0,3
5732,Yelachenahalli,2400.0,1.0,150.0,2
5733,Yelachenahalli,1700.0,3.0,130.0,3
5734,Yelachenahalli,1080.0,2.0,55.0,2
5735,Yelachenahalli,1400.0,2.0,78.0,2
5736,Yelachenahalli,800.0,1.0,30.0,2
5737,Yelachenahalli,1100.0,2.0,60.0,2
5738,Yelachenahalli,1103.0,2.0,55.0,2
5739,Yelachenahalli,1000.0,2.0,50.0,2
5740,Yelahanka,3525.0,4.0,186.0,4
5741,Yelahanka,660.0,1.0,48.0,1
5742,Yelahanka,1326.0,2.0,78.0,2
5743,Yelahanka,1327.0,2.0,98.0,2
5744,Yelahanka,1705.0,3.0,95.0,3
5745,Yelahanka,1234.0,2.0,80.0,2
5746,Yelahanka,1315.0,2.0,85.0,2
5747,Yelahanka,1170.0,2.0,62.5,2
5748,Yelahanka,697.0,1.0,45.0,1
5749,Yelahanka,1120.0,2.0,55.0,2
5750,Yelahanka,2195.0,4.0,127.0,3
5751,Yelahanka,1075.0,2.0,51.5,2
5752,Yelahanka,1614.0,3.0,95.0,3
5753,Yelahanka,654.0,1.0,38.4,1
5754,Yelahanka,1300.0,2.0,65.0,2
5755,Yelahanka,1825.0,3.0,105.0,3
5756,Yelahanka,1603.0,3.0,96.0,3
5757,Yelahanka,1304.0,2.0,79.0,2
5758,Yelahanka,1610.0,3.0,115.0,3
5759,Yelahanka,915.0,2.0,48.0,2
5760,Yelahanka,1517.0,3.0,76.3,3
5761,Yelahanka,1327.0,2.0,85.0,2
5762,Yelahanka,1712.0,3.0,82.0,3
5763,Yelahanka,1566.0,3.0,97.0,3
5764,Yelahanka,1653.0,3.0,120.0,3
5765,Yelahanka,1275.0,2.0,95.0,3
5766,Yelahanka,1270.0,2.0,78.0,2
5767,Yelahanka,1400.0,2.0,80.54,3
5768,Yelahanka,1322.0,2.0,86.0,2
5769,Yelahanka,1100.0,2.0,70.0,2
5770,Yelahanka,1200.0,2.0,70.0,2
5771,Yelahanka,2675.0,4.0,140.0,4
5772,Yelahanka,654.0,1.0,37.0,1
5773,Yelahanka,1465.0,3.0,80.01,3
5774,Yelahanka,1692.0,3.0,83.0,3
5775,Yelahanka,1033.0,2.0,52.58,2
5776,Yelahanka,1390.0,2.0,65.31,2
5777,Yelahanka,1040.0,2.0,48.86,2
5778,Yelahanka,2145.0,3.0,125.0,3
5779,Yelahanka,1322.0,2.0,75.0,2
5780,Yelahanka,602.0,1.0,26.0,1
5781,Yelahanka,1100.0,2.0,60.0,2
5782,Yelahanka,1614.0,2.0,100.0,3
5783,Yelahanka,1890.0,3.0,108.0,3
5784,Yelahanka,1556.0,3.0,86.0,3
5785,Yelahanka,1610.0,4.0,85.0,3
5786,Yelahanka,1260.0,2.0,59.2,2
5787,Yelahanka,1102.0,2.0,52.0,2
5788,Yelahanka,1859.0,3.0,108.0,3
5789,Yelahanka,1322.0,2.0,80.0,2
5790,Yelahanka,845.0,2.0,43.0,2
5791,Yelahanka,2600.0,4.0,175.0,4
5792,Yelahanka,1305.0,2.0,78.0,2
5793,Yelahanka,1180.0,2.0,56.0,2
5794,Yelahanka,1711.0,3.0,85.61,3
5795,Yelahanka,1315.0,2.0,75.0,2
5796,Yelahanka,3600.0,6.0,200.0,6
5797,Yelahanka,1390.0,2.0,70.21,2
5798,Yelahanka,1614.0,3.0,95.0,3
5799,Yelahanka,1650.0,3.0,105.0,3
5800,Yelahanka,3990.0,4.0,260.0,4
5801,Yelahanka,1620.0,3.0,90.0,3
5802,Yelahanka,654.0,1.0,36.25,1
5803,Yelahanka,1614.0,3.0,93.0,3
5804,Yelahanka,694.0,1.0,30.84,1
5805,Yelahanka,1115.0,2.0,60.0,2
5806,Yelahanka,2317.0,4.0,140.0,3
5807,Yelahanka,1653.0,3.0,93.0,3
5808,Yelahanka,654.0,1.0,38.0,1
5809,Yelahanka,1445.0,2.0,82.0,2
5810,Yelahanka,1225.0,2.0,62.0,2
5811,Yelahanka,602.0,1.0,38.0,1
5812,Yelahanka,697.0,1.0,35.0,1
5813,Yelahanka,682.0,1.0,36.23,1
5814,Yelahanka,1023.0,2.0,52.59,2
5815,Yelahanka,1560.0,2.0,98.0,3
5816,Yelahanka,1780.0,3.0,107.0,3
5817,Yelahanka,1076.0,2.0,78.0,2
5818,Yelahanka,1342.0,2.0,75.0,3
5819,Yelahanka,1823.0,3.0,103.0,3
5820,Yelahanka,1792.0,3.0,104.0,3
5821,Yelahanka,1304.0,2.0,69.97,2
5822,Yelahanka,1300.0,2.0,69.23,2
5823,Yelahanka,1705.0,3.0,91.0,3
5824,Yelahanka,1835.0,3.0,108.0,3
5825,Yelahanka,1847.0,3.0,92.0,3
5826,Yelahanka,1890.0,3.0,109.0,3
5827,Yelahanka,700.0,1.0,38.0,1
5828,Yelahanka,1491.0,3.0,85.0,3
5829,Yelahanka,2088.0,5.0,110.0,4
5830,Yelahanka,1330.0,2.0,93.65,2
5831,Yelahanka,3019.0,6.0,190.0,4
5832,Yelahanka,1600.0,3.0,100.0,3
5833,Yelahanka,1200.0,2.0,60.0,2
5834,Yelahanka,1705.0,3.0,85.0,3
5835,Yelahanka,1350.0,2.0,85.0,3
5836,Yelahanka,1633.0,3.0,110.0,3
5837,Yelahanka,1355.0,2.0,75.0,3
5838,Yelahanka,1756.0,3.0,125.0,3
5839,Yelahanka,1104.0,2.0,58.0,2
5840,Yelahanka,1175.0,2.0,67.77,2
5841,Yelahanka,1322.0,2.0,77.9,2
5842,Yelahanka,602.0,1.0,33.0,1
5843,Yelahanka,1315.0,2.0,77.0,2
5844,Yelahanka,567.0,1.0,25.0,1
5845,Yelahanka,602.0,2.0,30.0,1
5846,Yelahanka,1362.0,2.0,66.0,2
5847,Yelahanka,1234.0,2.0,80.0,2
5848,Yelahanka,1180.0,2.0,55.0,2
5849,Yelahanka,1267.0,3.0,78.0,2
5850,Yelahanka,1360.0,2.0,78.19,2
5851,Yelahanka New Town,650.0,1.0,33.0,1
5852,Yelahanka New Town,500.0,1.0,20.0,1
5853,Yelahanka New Town,440.0,1.0,16.5,1
5854,Yelahanka New Town,960.0,2.0,18.0,1
5855,Yelahanka New Town,650.0,1.0,20.0,1
5856,Yelahanka New Town,350.0,1.0,13.5,1
5857,Yelahanka New Town,1385.0,2.0,65.0,2
5858,Yelahanka New Town,500.0,2.0,24.0,1
5859,Yelahanka New Town,650.0,1.0,17.0,1
5860,Yelahanka New Town,450.0,1.0,16.0,1
5861,Yelahanka New Town,960.0,2.0,50.0,2
5862,Yelahanka New Town,450.0,1.0,15.0,1
5863,Yelahanka New Town,500.0,1.0,18.0,1
5864,Yelahanka New Town,2200.0,2.0,180.0,2
5865,Yelahanka New Town,488.0,1.0,20.0,1
5866,Yelahanka New Town,1100.0,2.0,58.0,2
5867,Yelahanka New Town,860.0,1.0,31.0,2
5868,Yelahanka New Town,1000.0,2.0,44.0,2
5869,Yelahanka New Town,650.0,1.0,18.0,1
5870,Yelahanka New Town,1740.0,3.0,150.0,3
5871,Yelahanka New Town,1290.0,2.0,70.0,2
5872,Yelenahalli,1240.0,2.0,47.12,2
5873,Yelenahalli,1200.0,2.0,46.17,2
5874,Yelenahalli,1260.0,2.0,47.88,2
5875,Yelenahalli,1175.0,2.0,50.0,2
5876,Yelenahalli,1650.0,3.0,68.0,3
5877,Yelenahalli,1200.0,2.0,45.6,2
5878,Yelenahalli,1200.0,2.0,46.17,2
5879,Yelenahalli,1160.0,2.0,44.08,2
5880,Yeshwanthpur,1693.0,3.0,108.0,3
5881,Yeshwanthpur,667.0,1.0,36.85,1
5882,Yeshwanthpur,1950.0,4.0,130.0,4
5883,Yeshwanthpur,665.0,1.0,36.85,1
5884,Yeshwanthpur,671.0,1.0,36.85,1
5885,Yeshwanthpur,1852.0,3.0,160.0,3
5886,Yeshwanthpur,668.0,1.0,36.85,1
5887,Yeshwanthpur,1185.0,2.0,75.84,2
5888,Yeshwanthpur,1195.0,2.0,100.0,2
5889,Yeshwanthpur,1313.0,3.0,96.0,3
5890,Yeshwanthpur,1400.0,2.0,100.0,2
5891,Yeshwanthpur,673.0,1.0,36.85,1
5892,Yeshwanthpur,669.0,1.0,36.85,1
5893,Yeshwanthpur,3027.0,4.0,260.0,3
5894,Yeshwanthpur,670.0,1.0,36.85,1
5895,Yeshwanthpur,1240.0,2.0,80.0,2
5896,Yeshwanthpur,1713.0,3.0,110.0,3
5897,Yeshwanthpur,1541.0,2.0,130.0,2
5898,Yeshwanthpur,1362.0,2.0,100.0,2
5899,Yeshwanthpur,666.0,1.0,36.8,1
5900,Yeshwanthpur,1855.0,3.0,140.0,3
5901,Yeshwanthpur,1165.0,2.0,85.0,2
5902,Yeshwanthpur,1825.0,3.0,145.0,3
5903,Yeshwanthpur,994.0,2.0,54.67,1
5904,Yeshwanthpur,650.0,1.0,40.0,1
5905,Yeshwanthpur,1855.0,3.0,140.0,3
5906,Yeshwanthpur,1500.0,3.0,100.0,3
5907,Yeshwanthpur,674.0,1.0,36.85,1
5908,Yeshwanthpur,672.0,1.0,36.85,1
5909,Yeshwanthpur,1195.0,2.0,100.0,2
5910,Yeshwanthpur,1692.0,3.0,108.0,3
5911,Yeshwanthpur,2500.0,5.0,185.0,6
5912,Yeshwanthpur,1855.0,3.0,135.0,3
5913,Yeshwanthpur,1876.0,3.0,160.0,3
5914,others,2770.0,4.0,290.0,3
5915,others,600.0,1.0,38.0,1
5916,others,1500.0,2.0,185.0,2
5917,others,2511.0,3.0,205.0,3
5918,others,1660.0,2.0,105.0,3
5919,others,1200.0,3.0,90.0,3
5920,others,1800.0,3.0,120.0,3
5921,others,1870.0,3.0,110.0,3
5922,others,1260.0,2.0,85.05,3
5923,others,2795.0,4.0,235.0,3
5924,others,1904.0,3.0,150.0,3
5925,others,2000.0,3.0,175.0,3
5926,others,1500.0,3.0,100.0,3
5927,others,1846.0,3.0,300.0,3
5928,others,1783.0,3.0,115.0,3
5929,others,1580.0,3.0,100.0,3
5930,others,2405.0,4.0,260.0,3
5931,others,4050.0,3.0,280.0,3
5932,others,3045.0,3.0,170.0,3
5933,others,900.0,2.0,110.0,2
5934,others,1560.0,3.0,115.0,3
5935,others,1645.0,3.0,95.0,3
5936,others,1350.0,2.0,140.0,3
5937,others,1800.0,3.0,150.0,3
5938,others,2000.0,3.0,365.0,3
5939,others,1762.0,3.0,125.0,3
5940,others,1200.0,3.0,90.0,3
5941,others,1500.0,4.0,230.0,4
5942,others,2023.71,3.0,275.0,3
5943,others,1000.0,2.0,165.0,2
5944,others,2150.0,4.0,240.0,3
5945,others,3309.0,4.0,325.0,4
5946,others,5000.0,9.0,360.0,11
5947,others,1150.0,2.0,126.0,2
5948,others,1753.0,3.0,120.0,3
5949,others,700.0,1.0,41.0,1
5950,others,1595.0,3.0,115.0,3
5951,others,1353.0,2.0,110.0,2
5952,others,1200.0,2.0,85.0,1
5953,others,3000.0,3.0,528.0,5
5954,others,1325.0,2.0,90.0,3
5955,others,2610.0,3.0,499.0,3
5956,others,1544.0,3.0,120.0,3
5957,others,540.0,1.0,36.0,1
5958,others,1578.0,3.0,180.0,3
5959,others,416.0,1.0,18.5,1
5960,others,600.0,1.0,90.0,1
5961,others,834.0,1.0,60.0,1
